Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts,Active_Ratio,Women_Ratio,JanDhan_Ratio,Mobile_Banking_Ratio,Internet_Banking_Ratio,UPI_Share_of_Digital,Agri_Loan_Share,MSME_Loan_Share,Personal_Loan_Share,Savings_Deposit_Share,Term_Deposit_Share,Accounts_per_Branch,Population_per_Branch,Population_per_Outlet,Deposits_per_Account,Loans_per_Account,Year_Quarter
50,2023,Q2,Maharashtra,West,Nagpur,Semi-Urban,690316,31,68,25,21,437842,347094,252300,154418,48662.91,24642.78,7687.99,16332.14,28482.58,14304.11,6715.55,7462.92,4845029,3680324,163265.0,65383.0,28406,31463.0,20012,0.7927380196509243,0.576235262948735,0.35267973378524675,0.37288565281539915,0.14933012365191095,0.7596082500228585,0.5022055586256582,0.23577744712733187,0.2620169942470099,0.5063975828819114,0.33561782474578683,14123.935483870968,22268.25806451613,10151.70588235294,0.11114262679231322,0.06505218777549893,2023-Q2
51,2023,Q3,Maharashtra,West,Nagpur,Rural,690316,25,40,21,25,442481,280005,245270,187803,91542.01,40352.98,14264.65,36924.37,51090.85,18107.86,10489.23,22493.76,4186561,2569588,97174.0,76744.0,35494,33122.0,21569,0.6328068323837633,0.5543062865976166,0.42443178351160843,0.21961168954147184,0.17344021551207847,0.6137705864073162,0.3544247159716466,0.2053054509760554,0.440269833052298,0.44081378593281934,0.40335983446288765,17699.24,27612.64,17257.9,0.20688348200261705,0.1154645058205889,2023-Q3
52,2023,Q4,Maharashtra,West,Nagpur,Rural,690316,19,31,18,25,365726,235186,188751,130727,43560.8,19348.37,5368.15,18844.28,37522.98,16282.93,9357.99,11882.06,4443411,2678489,76053.0,41120.0,61193,13348.0,32361,0.6430661205383265,0.5160994843133931,0.3574451912087191,0.20795076095218826,0.11243389860168541,0.6028001911144388,0.43394554483679065,0.24939357161931167,0.3166608835438976,0.4441692990027731,0.43259719748030334,19248.736842105263,36332.42105263158,22268.25806451613,0.11910774732996834,0.10259861207570696,2023-Q4
53,2024,Q1,Maharashtra,West,Nagpur,Rural,698405,17,38,13,26,342670,295797,183437,130863,65411.99,34027.0,6091.46,25293.52,36678.7,19592.65,9035.1,8050.95,2403227,1243803,126334.0,63982.0,53172,15939.0,27872,0.8632124201126449,0.5353167770741529,0.38189219949222286,0.368675401990253,0.18671608252838007,0.5175553536973411,0.5341696952182058,0.24633097683396635,0.21949932794782803,0.520195150766702,0.3866801789702469,20157.058823529413,41082.64705882353,18379.07894736842,0.19088916450229082,0.10703796655674555,2024-Q1
54,2024,Q2,Maharashtra,West,Nagpur,Rural,698405,26,41,22,24,483644,341888,227817,107581,40272.96,20007.21,5638.3,14627.45,26026.35,12726.79,7298.23,6001.32,4200291,2148360,144537.0,43735.0,34586,35950.0,17387,0.7069001166147001,0.4710427504528124,0.2224384051078893,0.29884998056421663,0.09042808346635128,0.5114788475369921,0.4889963440897399,0.2804169620403937,0.23058630964388013,0.49679015398917786,0.3632077205152043,18601.69230769231,26861.73076923077,17034.268292682926,0.0832698431077404,0.05381303189949632,2024-Q2
55,2024,Q3,Maharashtra,West,Nagpur,Rural,698405,27,53,14,26,435054,280436,195828,98745,36586.63,16143.28,5003.37,15439.98,28446.96,14511.29,5348.63,8587.05,4044098,2798284,73907.0,39517.0,25767,31241.0,12090,0.6446004404050991,0.45012343295315066,0.22697182418734227,0.16988006086600743,0.09083240241441293,0.6919426779469736,0.5101174255526777,0.188021145317461,0.3018617806612727,0.44123440721378276,0.42201153809465375,16113.111111111111,25866.85185185185,13177.452830188678,0.0840967558050265,0.06538719331393344,2024-Q3
56,2024,Q4,Maharashtra,West,Nagpur,Rural,698405,26,55,26,34,513630,367269,278883,121639,97754.73,53840.14,12242.0,31672.58,74526.31,33930.38,19557.38,21038.55,3783320,1997076,88594.0,48505.0,60975,18470.0,49455,0.7150458501255768,0.5429647800946207,0.23682222611607578,0.1724860308003816,0.09443568327395206,0.5278633581087511,0.45528055796670996,0.26242249213734054,0.2822969498959495,0.5507676201448257,0.32400048570539763,19755.0,26861.73076923077,12698.272727272728,0.19032130132585712,0.14509726846173315,2024-Q4
57,2025,Q1,Maharashtra,West,Nagpur,Rural,706495,23,47,18,27,473211,323660,274115,200975,70698.22,37387.8,6166.29,27144.13,39599.16,15900.51,8900.59,14798.05,4811651,2923790,144271.0,85910.0,39391,20609.0,32120,0.6839655037604789,0.5792659088651785,0.42470483568640627,0.30487668291734554,0.1815469209295642,0.6076479777939007,0.4015365477449521,0.22476714152522426,0.37369605819921425,0.5288365110182407,0.38394361272462024,20574.391304347828,30717.17391304348,15031.808510638299,0.1494010494261545,0.08368182480965151,2025-Q1
58,2025,Q2,Maharashtra,West,Nagpur,Rural,706495,20,44,17,21,484241,366215,268601,198125,59978.97,30875.74,10270.58,18832.65,37158.08,17634.98,9230.75,10292.35,5447109,4100092,150371.0,53582.0,32344,17857.0,26179,0.756265991520751,0.5546845475703214,0.40914544617246373,0.3105292612562753,0.11065151443186347,0.7527097401575772,0.4745934127920495,0.24841837899051833,0.27698820821743214,0.5147760956882054,0.31398755263719935,24212.05,35324.75,16056.704545454546,0.12386181674001169,0.0767346837628371,2025-Q2
59,2025,Q3,Maharashtra,West,Nagpur,Rural,706495,23,40,23,25,449653,324013,224192,114364,60969.18,28125.17,8881.6,23962.41,40075.82,20226.05,7146.41,12703.36,3202690,1607907,152983.0,68288.0,31923,22927.0,18345,0.7205845396338955,0.49858891189428295,0.25433834534630034,0.3402245731708673,0.15186821838172992,0.5020489026412173,0.5046946013830783,0.17832224019371282,0.31698315842320884,0.4613014313133291,0.3930249676967937,19550.130434782608,30717.17391304348,17662.375,0.13559162287363813,0.08912610390679035,2025-Q3
60,2025,Q4,Maharashtra,West,Nagpur,Semi-Urban,706495,32,60,21,40,585225,390211,242004,133256,101622.1,50398.56,16708.4,34515.13,82910.54,38725.1,23344.12,20841.32,4122688,2049495,106730.0,55559.0,47243,42036.0,21947,0.6667709000811654,0.413523003972831,0.22770045708915373,0.18237430048272033,0.0949361356743133,0.49712590426440223,0.46707089351969006,0.2815579297879377,0.2513711766923723,0.4959409419801401,0.33964196764286503,18288.28125,22077.96875,11774.916666666666,0.17364620445127943,0.14167292921525906,2025-Q4
61,2021,Q1,Maharashtra,West,Nashik,Rural,667285,21,39,17,27,217913,154822,125217,74487,23592.03,11202.07,3143.04,9246.92,13954.56,5254.49,2513.16,6186.91,1333091,715209,71892.0,41272.0,52615,7149.0,28243,0.7104761992171188,0.5746192287747862,0.34181990060253403,0.32991147843405394,0.18939668583333716,0.5365042596491912,0.3765428648413135,0.18009596862960925,0.44336116652907726,0.47482433686291514,0.3919510105743338,10376.809523809523,31775.47619047619,17109.871794871793,0.10826352718745554,0.06403729928916586,2021-Q1
62,2021,Q2,Maharashtra,West,Nashik,Urban,667285,26,45,23,41,413451,258367,177299,163099,80108.43,35095.31,12781.38,32231.74,68345.61,32130.77,19937.95,16276.88,3448950,2016159,112383.0,65468.0,29732,22842.0,16878,0.6249035556813262,0.4288271161516117,0.3944820547053943,0.2718169746838198,0.15834524526485605,0.5845718262079763,0.47012192882615284,0.2917224676171593,0.2381554572415112,0.43809758848101255,0.402351412953668,15901.961538461539,25664.80769230769,14828.555555555555,0.19375555990915488,0.16530522359360603,2021-Q2
63,2021,Q3,Maharashtra,West,Nashik,Urban,667285,24,39,21,33,557321,413915,312253,225356,68778.39,33021.02,7544.09,28213.27,52560.07,21847.97,13046.95,17665.15,4768365,3073449,156690.0,96312.0,47236,29139.0,29023,0.7426868896022221,0.5602749582377122,0.40435583801794656,0.2811485660866897,0.17281243663884907,0.6445498614304903,0.4156761967782768,0.2482293117189532,0.3360944915027701,0.4801074872499923,0.4102054438901521,23221.708333333332,27803.541666666668,17109.871794871793,0.1234089330924189,0.09430843266268452,2021-Q3
64,2021,Q4,Maharashtra,West,Nashik,Rural,667285,15,30,9,19,358071,272178,174907,150321,70251.0,38652.29,6385.24,25213.48,42092.11,19165.58,8184.8,14741.73,3763179,2649514,93613.0,54128.0,52001,18283.0,39223,0.7601229923674355,0.48847016373847646,0.4198078034803154,0.2614369775826582,0.15116555096614917,0.7040627086832701,0.4553247627643281,0.19444974366930048,0.35022549356637145,0.5502027017409005,0.35890563835390243,23871.4,44485.666666666664,22242.833333333332,0.19619293380363112,0.11755241278964228,2021-Q4
65,2022,Q1,Maharashtra,West,Nashik,Rural,675292,16,29,10,18,254065,169352,127914,83802,43858.36,22155.56,6056.54,15646.26,25419.28,12545.11,5490.23,7383.95,2115603,1093696,80264.0,48203.0,58456,16511.0,30297,0.6665695786511325,0.5034695845551336,0.329844724775156,0.3159191545470647,0.18972703835632615,0.5169665575252068,0.49352735403992565,0.21598684148410183,0.29048619787814606,0.505161615710209,0.3567452134553139,15879.0625,42205.75,23285.931034482757,0.1726265325802452,0.10005030208804833,2022-Q1
66,2022,Q2,Maharashtra,West,Nashik,Rural,675292,18,39,11,27,296365,190968,160970,88446,39236.92,16495.73,5642.21,17098.98,28250.89,13241.41,7659.5,7349.98,2094632,1574675,74118.0,29591.0,54831,15657.0,29860,0.6443675872657028,0.5431478076021122,0.2984360501408736,0.2500902603208881,0.09984647309905016,0.7517668974788889,0.4687077115092657,0.2711242017508121,0.26016808673992214,0.4204134779182464,0.4357880282142431,16464.722222222223,37516.22222222222,17315.17948717949,0.13239390616300845,0.09532465034670086,2022-Q2
67,2022,Q3,Maharashtra,West,Nashik,Rural,675292,19,39,18,26,259571,191746,106579,69928,47916.26,24229.2,4688.35,18998.71,31291.7,12393.05,5909.94,12988.7,2755531,1370976,73988.0,32860.0,29379,10052.0,19710,0.7387034761202137,0.41059671534955755,0.26939835343701724,0.285039546020164,0.12659349465078917,0.49753604659138295,0.3960491120648606,0.18886605713336121,0.4150845112282171,0.5056571610555581,0.39649818245413976,13661.631578947368,35541.68421052631,17315.17948717949,0.184597894217767,0.12055160245173768,2022-Q3
68,2022,Q4,Maharashtra,West,Nashik,Semi-Urban,675292,23,43,18,31,297838,213104,161946,103253,37788.64,20542.64,4024.09,13221.9,28830.67,13525.92,6232.22,9072.54,3114735,1908469,67214.0,40215.0,57340,17417.0,27286,0.7155030587097684,0.5437385424291058,0.34667503810796474,0.22567301687494545,0.13502306623063545,0.612722751694767,0.46915038741728865,0.21616632565250826,0.3146836337830512,0.5436194581228644,0.34989086667315894,12949.478260869566,29360.521739130436,15704.46511627907,0.12687648990390749,0.09679983749555127,2022-Q4
69,2023,Q1,Maharashtra,West,Nashik,Semi-Urban,683299,22,46,14,24,320309,203285,145963,94881,63902.78,30249.73,8821.62,24831.43,37018.45,20076.33,9213.69,7728.43,2291869,1390721,84618.0,31325.0,57607,8027.0,32335,0.6346527884012001,0.4556943451479665,0.2962170903721094,0.2641761549004243,0.09779619055349678,0.60680649722999,0.5423330798561259,0.2488945377237567,0.20877238242011756,0.47337111155414524,0.38858137314213875,14559.5,31059.045454545456,14854.326086956522,0.1995035418923602,0.11557105794716975,2023-Q1
70,2023,Q2,Maharashtra,West,Nashik,Urban,683299,21,40,15,16,593847,371515,313216,226496,65185.53,28347.15,6890.42,29947.97,52800.78,27611.49,12946.12,12243.16,2858510,1472975,130690.0,56418.0,33236,24991.0,19640,0.6256072692124403,0.5274355179027594,0.381404637894946,0.22007352062063124,0.09500426877630097,0.5152946814949046,0.5229371611555739,0.2451880445705537,0.2318746048827309,0.4348687507795059,0.45942665496468316,28278.428571428572,32538.04761904762,17082.475,0.10976822312817948,0.0889131038802924,2023-Q2
71,2023,Q3,Maharashtra,West,Nashik,Rural,683299,17,37,11,26,393743,261954,211540,134133,56864.46,28442.72,6807.69,21614.05,41403.68,19691.18,10533.2,11179.3,2307992,1254612,93896.0,69230.0,57481,16193.0,26353,0.665291827410265,0.5372539956265889,0.3406612942960256,0.23847027121752007,0.17582534800618677,0.5435946051806072,0.47559009247487183,0.25440250721674984,0.2700074003083784,0.5001844737468711,0.38009769195029725,23161.352941176472,40194.05882352941,18467.54054054054,0.1444202436614746,0.10515407258033793,2023-Q3
72,2023,Q4,Maharashtra,West,Nashik,Rural,683299,13,22,13,15,415744,324715,197840,118854,59248.08,33399.44,9653.48,16195.16,38794.77,20970.88,10689.05,7134.84,4220063,2666371,127690.0,46873.0,33449,12055.0,24664,0.7810455472598522,0.4758697660098522,0.2858826585591133,0.30713612222906406,0.1127448622229064,0.6318320366307327,0.5405594620099565,0.275528118867569,0.18391241912247452,0.563721896135706,0.27334489151378405,31980.30769230769,52561.46153846154,31059.045454545456,0.14251096828817733,0.09331408270474137,2023-Q4
73,2024,Q1,Maharashtra,West,Nashik,Rural,691307,19,42,13,27,239795,149860,120019,71125,30207.21,13613.94,3056.23,13537.04,21444.66,10740.57,5291.03,5413.05,1303746,654987,44555.0,30881.0,56660,9176.0,29223,0.6249504785337475,0.5005066827915511,0.2966075189224129,0.18580454137909463,0.12878083362872453,0.5023885020548481,0.500850561398502,0.2467294888331174,0.25241948345182436,0.4506851178907288,0.44813936805153476,12620.78947368421,36384.57894736842,16459.690476190477,0.12597097520799017,0.08942913738818574,2024-Q1
74,2024,Q2,Maharashtra,West,Nashik,Semi-Urban,691307,22,44,19,19,347493,236929,144122,124298,66065.49,36120.31,7959.56,21985.62,50595.93,21293.16,11817.72,17485.05,2667315,2051556,81793.0,36813.0,34506,11012.0,20871,0.6818238065227213,0.4147479229797435,0.35769929178429494,0.2353802810416325,0.10593882466697171,0.7691465012568819,0.4208472894954199,0.23357056585381472,0.34558214465076537,0.5467349140981168,0.33278524082694305,15795.136363636364,31423.045454545456,15711.522727272728,0.1901203477480122,0.1456027315658157,2024-Q2
75,2024,Q3,Maharashtra,West,Nashik,Semi-Urban,691307,27,45,24,26,488873,389242,205214,114185,38754.48,17925.35,5604.25,15224.88,27700.93,11169.12,5010.91,11520.9,3880199,2621125,98506.0,114021.0,57821,27232.0,44408,0.7962026947693982,0.4197695516013361,0.23356781822681966,0.20149609407760297,0.23323235277873802,0.675513034254171,0.4032037913528535,0.18089320466857972,0.4159030039785668,0.4625362022661637,0.39285470995869376,18106.40740740741,25603.962962962964,15362.377777777778,0.07927310364859586,0.05666283472394671,2024-Q3
76,2024,Q4,Maharashtra,West,Nashik,Rural,691307,21,48,13,16,380296,336178,206035,89767,45458.44,20933.13,7187.75,17337.56,37380.19,16787.08,8002.68,12590.42,5980706,3679245,113302.0,55601.0,60798,11517.0,49590,0.8839903653995835,0.5417753539348297,0.23604508067400132,0.2979310852599028,0.14620453541451922,0.615185732253015,0.4490902801724657,0.21408879944162937,0.3368206528645253,0.46048940526775667,0.3813936421927369,18109.333333333332,32919.380952380954,14402.229166666666,0.11953436270694406,0.09829235648021542,2024-Q4
77,2025,Q1,Maharashtra,West,Nashik,Rural,699314,20,43,12,14,337552,245915,159455,144551,72215.68,39387.51,8339.77,24488.41,49540.19,22784.68,13686.71,13068.8,1905993,1209156,58494.0,50377.0,62192,21645.0,33229,0.7285247902545385,0.47238647675024886,0.42823327961321517,0.1732888562354837,0.14924219083281984,0.6343968734407734,0.4599231452281471,0.276274879042652,0.26380197572920083,0.5454149292785169,0.33910100964222734,16877.6,34965.7,16263.116279069767,0.21393942266672986,0.14676313575389865,2025-Q1
78,2025,Q2,Maharashtra,West,Nashik,Urban,699314,30,62,16,27,446315,285369,255276,143014,81614.55,35913.45,10400.44,35300.66,47957.17,21446.6,13852.03,12658.55,2489280,1227515,101420.0,69430.0,29125,24514.0,14130,0.6393892206177252,0.5719637475773837,0.3204328781241948,0.22723860950225738,0.15556277517000325,0.49312050070703173,0.4472032023574368,0.28884168936574034,0.2639553167962163,0.4400373462820048,0.432529003713186,14877.166666666666,23310.466666666667,11279.258064516129,0.1828631123757884,0.10745139643525313,2025-Q2
79,2025,Q3,Maharashtra,West,Nashik,Rural,699314,12,20,8,18,385701,292705,147547,165237,59893.1,33581.04,6339.27,19972.78,43693.54,20851.18,8343.23,14499.13,3960305,2115509,138854.0,78924.0,26735,15814.0,19481,0.7588909543921327,0.3825424357209341,0.4284069784625915,0.3600042519983096,0.20462482596622772,0.5341783019237155,0.4772142518093064,0.1909488221828673,0.3318369260078263,0.5606829501228021,0.3334738058307217,32141.75,58276.166666666664,34965.7,0.1552837560701165,0.11328345013365275,2025-Q3
80,2025,Q4,Maharashtra,West,Nashik,Rural,699314,22,43,20,17,398706,257453,228468,128607,36725.08,17853.78,5722.45,13148.86,29208.55,13797.77,5106.54,10304.24,3642917,2707202,66785.0,35721.0,42677,13174.0,28016,0.64572140875733,0.5730237317722834,0.322560984785782,0.16750437665849022,0.0895923311914042,0.7431412793648606,0.47238805075910995,0.17483031509609345,0.35278163414479663,0.48614679668499017,0.3580348905979238,18123.0,31787.0,16263.116279069767,0.09211067804347063,0.07325836581340636,2025-Q4
81,2021,Q1,Maharashtra,West,Aurangabad,Semi-Urban,505147,32,54,27,43,400505,269398,180658,154032,53215.85,28830.14,4445.18,19940.53,42364.72,16543.26,12460.75,13360.71,2280457,1303694,85039.0,49942.0,44250,29964.0,25942,0.6726457846968202,0.45107551715958605,0.38459444950749677,0.21232943408946206,0.1246975693187351,0.5716810270923767,0.39049614868220534,0.2941303518588108,0.31537349945898374,0.5417585174341855,0.37471035415200543,12515.78125,15785.84375,9354.574074074075,0.13287187425874833,0.10577825495312168,2021-Q1
82,2021,Q2,Maharashtra,West,Aurangabad,Rural,505147,22,46,22,27,310990,228743,161442,68627,46650.92,25521.39,4165.88,16963.64,34713.26,15488.87,8675.73,10548.66,3013993,1953664,54180.0,53982.0,35971,18293.0,26900,0.7355316891218368,0.51912280137625,0.22067269044020707,0.17421782050869802,0.17358114408823436,0.6481979221584124,0.4461946241868381,0.24992553277911667,0.3038798430340452,0.5470715261349616,0.3636292703337898,14135.90909090909,22961.227272727272,10981.45652173913,0.15000778160069456,0.11162178848194476,2021-Q2
83,2021,Q3,Maharashtra,West,Aurangabad,Rural,505147,24,38,13,24,390194,319237,209816,128228,48022.71,22691.25,5926.1,19405.36,27816.59,10963.14,6780.34,10073.11,5676727,3819129,131293.0,102050.0,30447,22166.0,22551,0.8181494333587908,0.5377222612341553,0.3286262730846707,0.33648134005135905,0.26153656898875943,0.6727695377988056,0.39412235647863375,0.2437516604299808,0.36212598309138544,0.4725108183190828,0.40408714960067854,16258.083333333334,21047.791666666668,13293.342105263158,0.12307393245411256,0.07128912797223945,2021-Q3
84,2021,Q4,Maharashtra,West,Aurangabad,Rural,505147,29,54,29,30,362617,284500,151173,107359,39169.75,16602.91,6391.32,16175.53,25073.08,11373.54,5060.29,8639.25,3536277,2623277,132172.0,48893.0,43198,12439.0,32267,0.7845743580692577,0.41689440925273774,0.2960672003794637,0.3644947699639013,0.1348337226329709,0.7418188676961674,0.45361559090466747,0.201821634996578,0.3445627740987545,0.4238707165606112,0.4129597457221453,12504.034482758621,17418.862068965518,9354.574074074075,0.10801961849554764,0.06914480016105147,2021-Q4
85,2022,Q1,Maharashtra,West,Aurangabad,Rural,511208,20,32,19,22,324083,267129,172769,82113,46299.01,25011.65,6745.56,14541.8,40080.26,14580.86,6732.99,18766.41,2543717,1912560,78367.0,46037.0,25546,12508.0,18673,0.8242610689237017,0.5331010883014536,0.2533702786014694,0.2418115112486616,0.14205311602274726,0.7518760931345744,0.36379155225040954,0.16798768271463307,0.46822076503495735,0.5402199744659767,0.31408446962472847,16204.15,25560.4,15975.25,0.1428615817552911,0.12367282455420371,2022-Q1
